district,2014_01_01,2014_02_01,2014_03_01,2014_04_01,2014_05_01,2014_06_01,2014_07_01,2014_08_01,2014_09_01,2014_10_01,2014_11_01,2014_12_01,2015_01_01,2015_02_01,2015_03_01,2015_04_01,2015_05_01,2015_06_01,2015_07_01,2015_08_01,2015_09_01,2015_10_01,2015_11_01,2015_12_01,2016_01_01,2016_02_01,2016_03_01,2016_04_01,2016_05_01,2016_06_01,2016_07_01,2016_08_01,2016_09_01,2016_10_01,2016_11_01,2016_12_01,2017_01_01,2017_02_01,2017_03_01,2017_04_01,2017_05_01,2017_06_01,2017_07_01,2017_08_01,2017_09_01,2017_10_01,2017_11_01,2017_12_01,2018_01_01,2018_02_01,2018_03_01,2018_04_01,2018_05_01,2018_06_01,2018_07_01,2018_08_01,2018_09_01,2018_10_01,2018_11_01,2018_12_01,2019_01_01,2019_02_01,2019_03_01,2019_04_01,2019_05_01,2019_06_01,2019_07_01,2019_08_01,2019_09_01,2019_10_01,2019_11_01,2019_12_01,2020_01_01,2020_02_01,2020_03_01,2020_04_01,2020_05_01,2020_06_01,2020_07_01,2020_08_01,2020_09_01,2020_10_01,2020_11_01,2020_12_01,2021_01_01,2021_02_01,2021_03_01,2021_04_01,2021_05_01,2021_06_01,2021_07_01,2021_08_01,2021_09_01,2021_10_01,2021_11_01,2021_12_01,2022_01_01,2022_02_01,2022_03_01,2022_04_01,2022_05_01,2022_06_01,2022_07_01,2022_08_01,2022_09_01,2022_10_01,2022_11_01,2022_12_01
RANIPPETTAI,1850.4575999172478,1872.4476967924916,1872.0944883951545,1872.6626280316284,1880.6215883819643,1870.3308051146325,1867.3396625275561,1871.1974480454214,1872.0128473421223,1870.9259547291958,1846.074653794525,1845.3916641092376,1853.6105735614078,1873.4147958263866,1872.1241030066456,1886.0199712010583,1884.5244115560715,1871.000196244327,1865.7525800282458,1866.0305534069166,1869.9285324522684,1873.162791893247,1851.18545756156,1846.3075850868745,1854.0643725390398,1873.1649315676998,1872.667165420123,1876.762733191064,1884.0929147158708,1871.4837686648907,1867.3729746372055,1865.9458000607385,1869.4640368894397,1869.3520316730066,1844.9733433632923,1846.5036973428132,1850.9029671241221,1873.4879610822827,1872.6847427452578,1873.8122194758303,1878.4831077439255,1864.3885314977954,1868.6055046397819,1867.4369749332448,1867.9596098822656,1857.678371244143,1844.935939670094,1846.0299735155359,1847.3045533654865,1872.7907113783822,1872.9713130932892,1865.3473581198339,1882.6529105004518,1869.3797863287891,1865.309130851406,1873.2063375350506,1868.0358527022345,1871.476094494978,1845.2721770280016,1845.4788368717718,1849.402175635775,1872.964088616681,1872.5455136463627,1872.86112551388,1888.9309526506495,1869.054933031607,1867.499971604196,1870.4499073251009,1879.343566549898,1873.1706000963975,1845.2721344359177,1847.0860015588141,1851.9575690616534,1873.901493275989,1872.4708887419301,1869.6380024873376,1894.359320654578,1870.6591034566368,1864.9005826368868,1864.289880050078,1872.4819097405414,1870.7317465352883,1846.7699637667295,1849.7402428654225,1866.7920900842855,1874.647008746574,1873.0100691713974,1887.1287940335933,1891.6027226347605,1873.3709079007049,1869.1201760510337,1866.3110608089673,1866.8441645980297,1873.5378058314093,1846.4940322296295,1846.5606432187508,1854.4942654047802,1873.4336516114147,1872.9655543533386,1869.590552493948,1887.0592327503382,1873.3594690891869,1871.1071580381576,1871.6387841254084,1865.8216319323571,1866.6589674931433,1846.8356346297912,1845.3605787325916
ARIYALUR,1864.4281535355963,1872.1325063161785,1871.1419027415616,1875.192124848795,1865.574992124802,1868.6712351248184,1872.2789314590468,1876.8506821733577,1867.1403524854115,1870.0523027664758,1846.9539273954563,1847.9661595756893,1858.5985501766395,1873.1680210574455,1871.8057402755326,1875.483036172782,1864.9045910127386,1873.0591151033516,1869.4378660520197,1875.4076361413615,1876.9430553253037,1872.1072845488761,1847.1415423156761,1847.6972012458236,1846.5582887881083,1869.6950872235536,1871.1087692903668,1864.4436348291977,1862.4745283151087,1869.4398836348157,1869.4539616419145,1866.9871454296497,1865.7215457133486,1872.6814680540194,1849.4086745030734,1845.9111373547264,1847.6266788488083,1871.055469702578,1870.1402095324077,1867.9267063729512,1866.2688123805417,1870.5286965822115,1870.7484162628625,1865.54410849481,1865.427912582849,1873.7158640941918,1853.807995322948,1845.9016306246822,1848.6197027245023,1871.6603398059117,1871.2068659537204,1865.3470746219748,1865.5723258401094,1871.9116639248266,1871.2973032765965,1869.5592545326322,1864.7165420711817,1869.7326822194166,1852.1655686105437,1846.969390828885,1856.725978256242,1872.1507560454575,1873.2846720889202,1864.9598766578042,1865.51611599275,1868.6905312078973,1871.6774968454624,1876.8421077871117,1867.662152524246,1870.3925897907284,1850.0655553904676,1847.2686749824068,1860.5253557733354,1872.5541989711035,1872.412793164199,1871.2901770878557,1865.550908950296,1866.8273686511798,1870.300491148788,1876.188456480807,1866.301873683388,1873.8355413402096,1846.7713406936207,1848.826267005884,1873.0071146512244,1870.2092422186436,1872.121682300485,1871.08302371642,1864.4308622189249,1869.7875283766925,1869.187978831743,1871.3271388298942,1876.2314261464294,1873.4187593889828,1848.9192911076364,1845.6644382659017,1846.9524982271757,1869.4262789053146,1872.8588999341591,1864.5184202929147,1864.2233708656015,1871.6799784657806,1871.3275184309505,1864.7507005415796,1862.5976312949151,1873.370809392006,1849.0568806069084,1848.4059258634272
PERAMBALUR,1851.832099867856,1873.2850231656455,1873.5645220554936,1872.5418182241244,1866.6761019265546,1873.8321985814155,1874.907474041507,1867.4919290662463,1887.568171736554,1864.7565092217137,1847.2066725713296,1849.3356599308163,1853.132065789807,1874.380610801442,,1874.0074660170928,1864.8086958638469,1867.8376880444896,1876.8458815424913,1866.9773982283048,1877.5921971284185,1874.0120146667296,1852.6307577870766,1848.8170920087766,1853.3248769740285,1874.1362333897455,1872.5249018541153,1884.1566153427077,1865.1905763127884,1869.198984576576,1872.4925637503286,1864.9899360746724,1870.7086358468298,1876.6272241934573,1848.6874144842186,1848.3716042060007,1851.930023010956,1872.366507051593,1872.9924187381655,1872.5479573155612,1877.3190405302812,1870.300680327597,1879.200631394714,1864.069302082258,1867.2345927412555,1874.8960345025773,1853.8973228305058,1849.3436449281276,1859.0525569989447,1873.096932985005,1873.8960633634197,1865.1687380541518,1874.0712618726502,1876.8862261077745,1873.1086442106994,1865.8191388339324,1864.6897470281988,1873.803746196715,1851.6395566236658,1848.6747571738497,1851.2689353939252,1874.8866225016227,1874.7645276514372,1866.0972188190194,1867.3474009430781,1874.107648032979,1876.6890480103668,1866.5768876284135,1906.9159346846611,1872.4210371570823,1850.1058610248851,1847.8168223519583,1852.4835647896368,1874.3745001114019,1873.0593721546024,1870.2747098835584,1873.9492955459705,1873.3973520783907,1875.4528293626722,1870.1723096902851,1883.3591541346511,1875.1300847481514,1846.677707508787,1848.2855581014057,1873.439037051649,1874.4554903694593,1874.4253865516944,1892.0841245212682,1869.4975031154297,1866.3444869083532,1873.6329666466559,1867.2232417965668,1878.8993991880839,1873.856472419797,1848.0864783643938,1848.9343941713028,1852.5533179602553,1873.4042359005234,1875.019892833215,1883.819065858928,1878.995537794366,1869.6731840823002,1873.165511494134,1877.2953255948235,1868.6690206054109,1872.7037332083924,1849.02992588248,1849.318771687161
KANYAKUMARI,1874.4263539365186,1873.0310313869568,1873.8058679311212,1864.0150503374434,1873.4862440574432,1874.503054368388,1872.03902890795,1875.0006615497205,1870.6922031746499,1869.090079212903,1853.8489789771259,1855.1515730885142,1872.3824152130378,1874.3230854047313,1874.0223365884865,1864.8622320359134,1866.3745725560261,1872.3663968867736,1868.4973853873882,1872.4687459947118,1865.0006339937413,1868.2645951596148,1853.9449590279223,1854.7223043729634,1873.6750603726916,1873.1472863743654,1874.2633172185563,1865.2983552219807,1854.6944011109636,1871.1177619746945,1875.2390335962118,1871.2810800304783,1864.0550371154186,1874.476237071949,1854.100960471183,1854.7719440937474,1870.0706493893565,1869.688399577793,1872.7618751936516,1875.2349510666525,1879.053607045362,1872.1003801274142,1873.8085808740932,1873.519954848314,1865.354258537055,1873.7543249533107,1871.9642181185575,1853.6855867892489,1875.2160137654055,1872.4704228112737,1871.1380542278541,1874.4551429603637,1873.2946223867082,1869.4376164247,1873.462454631342,1869.074002271235,1863.6565560625213,1873.3133158044714,1873.1778839662759,1854.7766530929032,1874.7907777928065,1872.408104094922,1873.7736782352026,1863.8388675030556,1875.5815808153243,1868.636935644191,1874.5330745106176,1873.188400608578,1870.9706274129235,1867.3388518004347,1854.6744940621668,1854.9312139945068,1871.0812964001514,1874.8549661229179,1871.988878781624,1863.675692803626,1871.9876609462642,1869.0263793178897,1874.9553444189482,1876.0215752623726,1871.9423144151308,1871.8124124925657,1854.1200856782018,1854.2203601566962,1867.1533545703924,1874.622654701207,1872.2280135531987,1864.6470036701562,1864.9219847526667,1866.5308106681296,1872.0617111007753,1869.119222204322,1866.1216705206812,1873.6799409165558,1854.5522654596073,1854.681459199427,1877.1385353782925,1876.7734249307653,1874.1287071042566,1865.6441435079407,1869.7811942183723,1872.85648569058,1868.5707157877634,1873.9496382705356,1866.8368392939392,1872.618463643091,1854.338068264327,1853.2732092796653
CHENNAI,1857.6654175770007,1879.2268075459335,1877.8122033347117,1875.2561556453102,1883.712089376614,1860.5221438532205,1868.00188769212,1866.61711686932,1865.7353429061916,1851.7007761837212,1851.900186460386,1850.160665063292,1857.726617130761,1878.6943101949569,1878.230082590247,1862.0615154346958,1885.842300530066,1865.025984515257,1872.5911610997662,1864.9498779176865,1875.218114250151,1878.817899973357,,1850.3025543634303,1854.5715483104802,1878.9648367365307,1854.9423898692598,1864.761820359132,1876.7010332740701,1864.5757316746622,1866.4348376544845,1865.480838930197,,1879.25683366614,1850.1005800023408,1849.9459664228739,1850.7865107493574,1877.4802407747018,1878.1695952843122,1864.7406510030733,1908.0140425170516,1862.9963574834883,1866.5511455899607,1863.3004404883384,1872.5555164270309,1880.3318449219812,1850.4090039817645,1850.4821474503726,1856.4970789288889,1850.911843474164,1878.861089435718,1865.513496477983,1884.5242044905099,1860.153108071124,1874.8364554676757,1865.5825087414619,1865.3719939139748,1845.3181761471676,1851.0411108971248,1852.1011202628047,1857.8791086614124,1879.5774388563555,1877.9541331637392,1899.893105357479,1870.0468573699607,1862.346413054057,1867.726539042131,1866.9010041527408,1863.9579625300578,1880.085193135026,1850.3356002771538,1849.8543371274543,1857.804681386057,1877.8242770636705,1877.855947947512,1877.503931948086,1884.3209977161018,1861.0775148864507,1868.402876669698,1863.9441333703082,1869.6159732832366,1847.818394015688,1850.0796434396868,1850.1266305424613,1857.8535134014471,1878.2409136768092,1877.4776731956913,1862.1788426220066,1867.5302498164142,1864.2423948818384,1867.6371207805266,1861.9364298609898,1874.5571227594944,1879.5096230811944,,1850.3399685235254,1854.825793599784,1879.0493312438127,1879.1660884902242,1863.4857932545085,1867.9297368457337,1864.749666203574,1865.4087886666919,1866.8546978207598,1867.7389536223598,1839.3411033512173,1852.2455814300797,1850.226389055499
TIRUVANNAMALAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.3743499667466,1873.8395543331226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIRUPPATTUR,,,,,,,,,,,,,,,,,1874.2240290190873,1863.1568387475565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.250202486364,1842.6602655649174,,
VIRUDHUNAGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.8091536881175,1862.8914595169904,,,,,,,,,,,,,,,,,,,,,
VILLUPURAM,,,,,,,,,,,,,,,1871.7637584412334,,,,,,,,,,,,,,,,,,,,1849.5946876206992,1848.1285707833015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRISHNAGIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.5295651328715,,,1856.5883635083665,,,,,,,,,,,,,,
VELLORE,,,,,,,,,,,,,,,,,,,,1865.3336627615924,1866.8428365016491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
